名称,区镇,地址,单价,建筑类型,房屋总数,楼栋总数,交易权属,建成年代,物业费,物业公司,开发商
洪福桥18号,上城雄镇楼,江城路24-1号,43784,板楼,81户,1栋,商品房/已购公房/私产/回迁房,暂无信息 ,0.15元/平米/月,无物业管理服务,无开发商
二凉亭,上城雄镇楼,秋涛路二凉亭,44365,板楼,219户,8栋,商品房/已购公房/使用权/回迁房,暂无信息 ,0.15至0.51元/平米/月,街道办事处（居委会）代管物业,杭州市城建发展置业有限公司
新工新村,上城雄镇楼,秋涛路155-157号,45145,板楼,973户,16栋,商品房/已购公房/回迁房,暂无信息 ,0.15至0.2元/平米/月,杭州城南物业公司,杭州市城建开发集团有限公司
金都华府,上城雄镇楼,候潮路金都华府,54451,塔楼/板楼,970户,19栋,商品房,暂无信息 ,2.5至3.1元/平米/月,浙江金都物业管理有限公司,浙江金都房地产开发有限公司
北落马营6号,上城雄镇楼,北落马营6号,38095,板楼/塔板结合,108户,7栋,商品房/已购公房,暂无信息 ,0.5元/平米/月,无物业管理服务,无开发商
北落马营,上城雄镇楼,候潮路34号,33034,板楼,300户,4栋,商品房/已购公房/私产/回迁房,暂无信息 ,0.3至0.31元/平米/月,街道居委会代管,杭州城建开发集团有限公司
江枫苑,上城雄镇楼,凤山桥直街13号,42907,板楼,275户,7栋,商品房/私产/回迁房,暂无信息 ,1.5元/平米/月,杭州中泰房地产开发有限公司,杭州中泰房地产开发有限公司
太平巷16号,上城雄镇楼,太平巷16号,39209,板楼,49户,1栋,商品房/已购公房,暂无信息 ,0.51元/平米/月,无物业管理服务,无开发商
秋涛路157号,上城雄镇楼,秋涛路157号,48630,板楼,117户,1栋,商品房/已购公房,暂无信息 ,0.15元/平米/月,金沙社区,暂无信息
太平巷33-34号,上城雄镇楼,太平巷33号,55938,板楼,56户,1栋,商品房/已购公房/回迁房,暂无信息 ,0.51元/平米/月,无物业管理服务,无开发商
永昌坝,上城雄镇楼,沙河与望江路交叉口,34477,塔板结合,232户,7栋,商品房/已购公房,暂无信息 ,0.2至1元/平米/月,金力物业管理有限公司,杭州市城建开发集团有限公司
江城路216号,上城雄镇楼,江城路216号,36813,板楼,115户,2栋,商品房/已购公房,暂无信息 ,0.2至2.5元/平米/月,杭州容大房地产开发有限公司,江苏中江国际房地产有限公司
江城路283.285号,上城雄镇楼,江城路283.285号,29807,塔板结合,25户,1栋,商品房,暂无信息 ,1.2元/平米/月,暂无信息,暂无信息
秋江雅院,上城雄镇楼,秋涛路37号,43198,板楼,308户,1栋,商品房/已购公房/回迁房,暂无信息 ,1.5元/平米/月,杭州城南物业公司,天津市龙生投资发展有限公司
南兴加儿巷,上城雄镇楼,"南兴加儿巷, 南兴加儿巷3号",69304,平房,24户,1栋,商品房/已购公房,暂无信息 ,暂无信息,暂无信息,暂无信息
候潮路37号,上城雄镇楼,候潮路37号,36713,塔板结合,54户,1栋,商品房/已购公房/经济适用房,暂无信息 ,3元/平米/月,浙江怡城物业管理有限公司, 大理耀鹏房地产开发有限责任公司
江城路243号,上城雄镇楼,江城路243号,37405,板楼,162户,1栋,商品房/已购公房/私产,暂无信息 ,0.2元/平米/月,无物业管理服务,无开发商
江城路18号,上城雄镇楼,江城路18号,39594,板楼,18户,1栋,商品房/已购公房,暂无信息 ,0.5元/平米/月,无物业管理服务,无开发商
直河头39号,上城雄镇楼,直河头39号,0,板楼,16户,1栋,商品房,暂无信息 ,15元/平米/月,浙江新湖绿城物业服务有限公司,绿城集团
南落马营,上城雄镇楼,秋涛路213号,0,未知类型,1户,1栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
中河南路17号,上城雄镇楼,中河南路17号,0,板楼,30户,1栋,商品房,暂无信息 ,0.95元/平米/月,无物业管理公司,暂无信息
凤山路125号,上城雄镇楼,凤山路125号,47393,板楼,24户,1栋,商品房/已购公房,暂无信息 ,0.3元/平米/月,街道办事处代管物业,暂无信息
兴加儿巷,上城雄镇楼,兴加儿巷15号,0,塔板结合,6户,5栋,商品房/已购公房/私产,暂无信息 ,10元/平米/月,杭州绿城物业,万洲置业
秋江雅院,上城雄镇楼,秋涛路37号,43198,板楼,308户,1栋,商品房/已购公房/回迁房,暂无信息 ,1.5元/平米/月,杭州城南物业公司,天津市龙生投资发展有限公司
江城路283.285号,上城雄镇楼,江城路283.285号,29807,塔板结合,25户,1栋,商品房,暂无信息 ,1.2元/平米/月,暂无信息,暂无信息
南兴加儿巷,上城雄镇楼,"南兴加儿巷, 南兴加儿巷3号",69304,平房,24户,1栋,商品房/已购公房,暂无信息 ,暂无信息,暂无信息,暂无信息
江城路216号,上城雄镇楼,江城路216号,36813,板楼,115户,2栋,商品房/已购公房,暂无信息 ,0.2至2.5元/平米/月,杭州容大房地产开发有限公司,江苏中江国际房地产有限公司
城南家园,上城雄镇楼,凤山桥直街4号,37115,塔楼/板楼,1146户,13栋,商品房/已购公房/使用权/私产/回迁房,暂无信息 ,0.5至1.06元/平米/月,杭州城南房地产物业公司复兴管理处,杭州城南房地产物业公司
江枫苑,上城雄镇楼,凤山桥直街13号,42907,板楼,275户,7栋,商品房/私产/回迁房,暂无信息 ,1.5元/平米/月,杭州中泰房地产开发有限公司,杭州中泰房地产开发有限公司
太平巷16号,上城雄镇楼,太平巷16号,39209,板楼,49户,1栋,商品房/已购公房,暂无信息 ,0.51元/平米/月,无物业管理服务,无开发商
秋涛路157号,上城雄镇楼,秋涛路157号,48630,板楼,117户,1栋,商品房/已购公房,暂无信息 ,0.15元/平米/月,金沙社区,暂无信息
太平巷33-34号,上城雄镇楼,太平巷33号,55938,板楼,56户,1栋,商品房/已购公房/回迁房,暂无信息 ,0.51元/平米/月,无物业管理服务,无开发商
永昌坝,上城雄镇楼,沙河与望江路交叉口,34477,塔板结合,232户,7栋,商品房/已购公房,暂无信息 ,0.2至1元/平米/月,金力物业管理有限公司,杭州市城建开发集团有限公司
新工新村,上城雄镇楼,秋涛路155-157号,45145,板楼,973户,16栋,商品房/已购公房/回迁房,暂无信息 ,0.15至0.2元/平米/月,杭州城南物业公司,杭州市城建开发集团有限公司
金都华府,上城雄镇楼,候潮路金都华府,54451,塔楼/板楼,970户,19栋,商品房,暂无信息 ,2.5至3.1元/平米/月,浙江金都物业管理有限公司,浙江金都房地产开发有限公司
凤山花苑,上城雄镇楼,江城路217号,44001,板楼,256户,7栋,商品房,暂无信息 ,0.3至1.1元/平米/月,杭州复兴物业管理有限公司,无开发商
柴校坊,上城雄镇楼,秋涛南路157号,46638,板楼,348户,8栋,商品房/已购公房/经济适用房/私产,暂无信息 ,0.15至0.56元/平米/月,杭州城南物业公司,杭州市城建开发集团有限公司
抽分厂路,上城雄镇楼,抽分厂路96号,32269,板楼,170户,2栋,商品房/已购公房,暂无信息 ,0.8至0.85元/平米/月,街道办事处（居委会）代管物业,无开发商
洪福桥18号,上城雄镇楼,江城路24-1号,43784,板楼,81户,1栋,商品房/已购公房/私产/回迁房,暂无信息 ,0.15元/平米/月,无物业管理服务,无开发商
二凉亭,上城雄镇楼,秋涛路二凉亭,44365,板楼,219户,8栋,商品房/已购公房/使用权/回迁房,暂无信息 ,0.15至0.51元/平米/月,街道办事处（居委会）代管物业,杭州市城建发展置业有限公司
北落马营6号,上城雄镇楼,北落马营6号,38095,板楼/塔板结合,108户,7栋,商品房/已购公房,暂无信息 ,0.5元/平米/月,无物业管理服务,无开发商
北落马营,上城雄镇楼,候潮路34号,33034,板楼,300户,4栋,商品房/已购公房/私产/回迁房,暂无信息 ,0.3至0.31元/平米/月,街道居委会代管,杭州城建开发集团有限公司
南星公寓,上城雄镇楼,江城路86号,35459,板楼/塔板结合,474户,12栋,商品房/已购公房/回迁房,暂无信息 ,0.15至0.55元/平米/月,杭州城南房地产物业公司,杭州城建开发集团有限公司
南瓦坊,上城雄镇楼,江城路南瓦坊,46324,板楼,531户,9栋,商品房/已购公房,暂无信息 ,0.15元/平米/月,杭州城南物业公司,杭州市城建开发集团有限公司
凤山路79号,上城雄镇楼,凤山路79号,42628,塔板结合,191户,2栋,商品房/已购公房/回迁房,暂无信息 ,0.5元/平米/月,无物业管理服务,无开发商
中河南路17号,上城雄镇楼,中河南路17号,0,板楼,30户,1栋,商品房,暂无信息 ,0.95元/平米/月,无物业管理公司,暂无信息
凤山路125号,上城雄镇楼,凤山路125号,47393,板楼,24户,1栋,商品房/已购公房,暂无信息 ,0.3元/平米/月,街道办事处代管物业,暂无信息
南落马营,上城雄镇楼,秋涛路213号,0,未知类型,1户,1栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
直河头39号,上城雄镇楼,直河头39号,0,板楼,16户,1栋,商品房,暂无信息 ,15元/平米/月,浙江新湖绿城物业服务有限公司,绿城集团
江城路243号,上城雄镇楼,江城路243号,37405,板楼,162户,1栋,商品房/已购公房/私产,暂无信息 ,0.2元/平米/月,无物业管理服务,无开发商
江城路18号,上城雄镇楼,江城路18号,39594,板楼,18户,1栋,商品房/已购公房,暂无信息 ,0.5元/平米/月,无物业管理服务,无开发商
候潮路37号,上城雄镇楼,候潮路37号,36713,塔板结合,54户,1栋,商品房/已购公房/经济适用房,暂无信息 ,3元/平米/月,浙江怡城物业管理有限公司, 大理耀鹏房地产开发有限责任公司
秋涛路151号,上城雄镇楼,"秋涛路151号,秋涛路149号",46842,板楼/塔板结合,29户,2栋,商品房/已购公房/私产,暂无信息 ,0.5元/平米/月,无物业管理公司,暂无信息
天晖铭园,上城闸弄口,机场路里街,36080,塔楼,171户,4栋,商品房/经济适用房,暂无信息 ,20元/平米/月,南京城南物业管理有限公司,开天集团
天仙新苑小区,上城闸弄口,天仙庙路60号,32362,板楼,201户,5栋,商品房/回迁房,暂无信息 ,1元/平米/月,浙江大家物业服务集团有限公司,上海城建滨江置业有限公司
机场路里街,上城闸弄口,机场路里街5号,34878,塔板结合,4户,1栋,商品房,暂无信息 ,1元/平米/月,暂无信息, 大理耀鹏房地产开发有限责任公司
文晖铭园,上城闸弄口,天城路269号,27898,板楼,160户,3栋,商品房,暂无信息 ,1.4元/平米/月,无物业管理服务,杭州城建置业发展有限公司
天城铭园,上城闸弄口,天仙庙15号,33525,板楼,278户,7栋,商品房/回迁房,暂无信息 ,1.45元/平米/月,无物业管理服务,杭州市一番开发公司
京惠花园,上城闸弄口,机场路25号,32930,板楼,1399户,20栋,商品房/已购公房/私产,暂无信息 ,0.5至0.6元/平米/月,杭州怡安物业管理有限公司,浙江美达实业股份有限公司
机神新村,上城闸弄口,洑家井50号,33097,板楼/塔板结合,2344户,36栋,商品房/已购公房/私产/回迁房,暂无信息 ,0.15至1.3元/平米/月,街道办事处（居委会）代管物业,杭州市城建开发集团有限公司
闸弄口东村,上城闸弄口,艮山支三路15号,38407,板楼,716户,12栋,商品房/已购公房/回迁房,暂无信息 ,0.15至1元/平米/月,街道办事处（居委会）代管物业,杭州市一关开发公司
濮家新村,上城闸弄口,天城路173号,35030,塔楼/板楼/塔板结合,3470户,57栋,商品房/已购公房/私产,暂无信息 ,0.15至0.2元/平米/月,启翰物业管理服务有限公,杭州市城建开发集团有限公司
闸弄口新苑,上城闸弄口,艮山支三路7号,34756,板楼,446户,11栋,商品房/已购公房/使用权,暂无信息 ,0.15至0.3元/平米/月,社区居委会物业,杭州市城建开发集团有限公司
红树林花园,上城闸弄口,天城路233号,34937,塔楼/板楼/塔板结合,366户,3栋,商品房,暂无信息 ,2至2.05元/平米/月,杭州神州物业管理有限公司凤起苑管理部,杭州神州房地产开发有限公司
天运花园,上城闸弄口,"天运路54号, 天运路59号, 天运路58号, 天运路60号",39232,塔楼/板楼/塔板结合,1407户,18栋,商品房/已购公房/私产,暂无信息 ,1.9元/平米/月,杭州德丰物业服务有限公司,杭州三华园房地产开发有限公司
紫薇公寓,上城闸弄口,闸弄口53号,39048,塔楼/塔板结合,1058户,9栋,商品房/已购公房/回迁房,暂无信息 ,1.4元/平米/月,绿城物业服务集团有限公司杭州第一分公司,杭州绿城房地产开发有限公司
万家花园家和苑,上城闸弄口,天城路95号,38508,塔板结合,813户,24栋,商品房/已购公房,暂无信息 ,0.5至1.51元/平米/月,杭州炫威物业管理有限公司安吉分公司, 杭州市滨江区城市建设综合开发有限公司
万家花园欣和苑,上城闸弄口,天城路95号,41343,板楼,522户,15栋,商品房,暂无信息 ,0.5至1.5元/平米/月,杭州炫威物业管理有限公司安吉分公司,杭州滨江房产集团有限公司
东茂苑,上城闸弄口,洑家井95号,32358,塔楼/板楼/塔板结合/平房,750户,9栋,商品房/已购公房,暂无信息 ,0.15元/平米/月,街道办事处（居委会）代管物业,杭州市城建开发集团有限公司
万家花园万和苑,上城闸弄口,天城路145号,37656,塔板结合,911户,19栋,商品房/已购公房/经济适用房/私产/回迁房,暂无信息 ,0.5至1.5元/平米/月,杭州炫威物业管理有限公司安吉分公司,杭州滨江房产集团有限公司
闸弄口铁路宿舍,上城闸弄口,艮山支一路9号,38332,板楼,607户,9栋,商品房/已购公房,暂无信息 ,0.15元/平米/月,社区居委会,杭州市一关开发公司
濮家东村,上城闸弄口,秋涛北路254号,33793,塔楼/板楼/塔板结合,1555户,25栋,商品房/已购公房,暂无信息 ,0.15至0.4元/平米/月,杭州炫威物业管理有限公司安吉分公司,杭州市城建开发集团有限公司
机神公寓,上城闸弄口,"机场路34号, 机场路里街68号, 机场路里街70号",30468,板楼,396户,6栋,商品房/已购公房/使用权,暂无信息 ,1.2元/平米/月,街道办事处（居委会）代管物业,杭州市一宫开发公司
