名称,区镇,地址,单价,建筑类型,房屋总数,楼栋总数,交易权属,建成年代,物业费,物业公司,开发商
外文局宿舍,海淀白石桥,大慧寺路7号院,85413,板楼,306户,4栋,暂无信息,暂无信息,0.6至1元/平米/月,北京城建物业管理有限公司,无开发商
大慧寺20号院,海淀白石桥,大慧寺路20号,76136,板楼,280户,5栋,暂无信息,暂无信息,1.5至1.9元/平米/月,无物业管理服务,无开发公司
大慧寺1号,海淀白石桥,"大慧寺路1号, 西直门外高梁桥路甲25号",81555,板楼,127户,1栋,暂无信息,暂无信息,0.8元/平米/月,无物业管理服务,无开发商
大慧寺12号院,海淀白石桥,大慧寺12号,106093,板楼/塔板结合,384户,4栋,暂无信息,暂无信息,1.5至1.98元/平米/月,北京国天物业管理发展有限公司,无开发商
大慧寺21号院,海淀白石桥,大慧寺路21号,100271,塔楼/板楼/塔板结合,357户,3栋,暂无信息,暂无信息,1.1至1.8元/平米/月,无物业管理服务,无开发公司
学院南路66号院,海淀白石桥,学院南路66号院,86688,塔板结合,182户,1栋,暂无信息,暂无信息,1.56元/平米/月,无物业管理服务,无开发公司
中关村南大街48号,海淀白石桥,中关村南大街48号,100634,板楼,60户,2栋,暂无信息,暂无信息,0.8至1.5元/平米/月,暂无信息,无开发商
中关村南大街34号,海淀白石桥,中关村南大街34号,69964,塔楼/板楼/塔板结合,973户,6栋,暂无信息,暂无信息,1至7.5元/平米/月,北京中科泰和物业管理有限公司,北京中关村科技发展(控股)股份有限公司
中关村南大街40号,海淀白石桥,白石桥路甲48号,97797,塔楼/塔板结合,528户,3栋,暂无信息,暂无信息,2至2.1元/平米/月,无物业管理服务,无开发商
中国银行宿舍,海淀白石桥,高梁桥斜街甲18号院,110162,塔楼/板楼,180户,5栋,暂无信息,暂无信息,2.27至3.3元/平米/月,新中物业管理（中国）有限公司,北京科管房地产开发有限公司
中关村南大街24号,海淀白石桥,中关村南大街24号,94254,板楼,72户,1栋,暂无信息,暂无信息,暂无信息,无物业管理服务,无开发商
紫御府,海淀白石桥,"西外太平庄54号, 紫瑞嘉园",122484,板楼/塔板结合,171户,3栋,暂无信息,暂无信息,8元/平米/月,北京京悦物业管理有限公司,北京金地远景房地产开发有限公司
大柳树5号院,海淀白石桥,大柳树5号院,88965,板楼,172户,2栋,暂无信息,暂无信息,0.8元/平米/月,无物业管理服务,北京城建集团
学院南路72号院,海淀白石桥,学院南路72号院,99883,塔楼/板楼/塔板结合,300户,3栋,暂无信息,暂无信息,1.8元/平米/月,北京光大物业管理有限公司,无开发商
国家气象局,海淀白石桥,"白石桥路46号, 中关村南大街46号",121617,板楼/塔板结合,2839户,39栋,暂无信息,暂无信息,1.1至1.8元/平米/月,无物业管理服务,无开发商
北京国际大厦,海淀白石桥,中关村南大街甲18号,0,塔楼,1680户,1栋,暂无信息,暂无信息,26元/平米/月,北京金都世纪物业管理有限责任公司,北京金都房地产实业有限公司
九龙商务中心,海淀白石桥,中关村南大街48号,0,塔楼/板楼,303户,4栋,暂无信息,暂无信息,20元/平米/月,北京城建楠迪物业管理有限责任公司,暂无信息
大慧寺20号院,海淀白石桥,大慧寺路20号,76136,板楼,280户,5栋,暂无信息,暂无信息,1.5至1.9元/平米/月,无物业管理服务,无开发公司
大慧寺1号,海淀白石桥,"大慧寺路1号, 西直门外高梁桥路甲25号",81555,板楼,127户,1栋,暂无信息,暂无信息,0.8元/平米/月,无物业管理服务,无开发商
大慧寺12号院,海淀白石桥,大慧寺12号,106093,板楼/塔板结合,384户,4栋,暂无信息,暂无信息,1.5至1.98元/平米/月,北京国天物业管理发展有限公司,无开发商
大慧寺21号院,海淀白石桥,大慧寺路21号,100271,塔楼/板楼/塔板结合,357户,3栋,暂无信息,暂无信息,1.1至1.8元/平米/月,无物业管理服务,无开发公司
钢铁研究院,海淀白石桥,高梁桥斜街13号院,92436,塔楼/板楼/塔板结合,2470户,39栋,暂无信息,暂无信息,1至2.5元/平米/月,北控物业,无开发公司
方圆公寓,海淀白石桥,中关村南大街乙56号,70836,塔板结合,617户,1栋,暂无信息,暂无信息,2.73元/平米/月,第一太平洋戴维斯物业有限公司,北京银通房地产开发有限责任公司
富海中心,海淀白石桥,大柳树富海中心,96919,塔楼,882户,6栋,暂无信息,暂无信息,2.8至16元/平米/月,香港戴德梁行物业管理公司,北京城建投资发展股份有限公司
动物园宿舍,海淀白石桥,西外太平庄,86350,塔楼/板楼,812户,12栋,暂无信息,暂无信息,0.51至1.5元/平米/月,北京首华物业管理有限公司,无开发公司
大柳树9号院,海淀白石桥,大柳树9号院,91047,板楼,75户,2栋,暂无信息,暂无信息,1.5元/平米/月,无物业管理服务,无开发公司
大柳树3号院,海淀白石桥,大柳树3号院,80477,板楼,90户,1栋,暂无信息,暂无信息,0.8元/平米/月,无物业管理服务,北京城建集团
大柳树13号院,海淀白石桥,大柳树13号院,84136,板楼,276户,3栋,暂无信息,暂无信息,0.8元/平米/月,无物业管理服务,北京城建集团
大柳树甲17号院,海淀白石桥,大柳树路甲17号院,88746,板楼,271户,5栋,暂无信息,暂无信息,0.5至0.8元/平米/月,无物业管理服务,海淀物业公司
大慧寺6号院,海淀白石桥,大慧寺路6号,100058,板楼/塔板结合/平房,344户,5栋,暂无信息,暂无信息,1.2至1.8元/平米/月,北京钢研物业管理有限责任公司,无开发公司
大柳树7号院,海淀白石桥,大柳树路7号院,98317,板楼,120户,2栋,暂无信息,暂无信息,0.8元/平米/月,无物业管理服务,北京城建集团
外文局宿舍,海淀白石桥,大慧寺路7号院,85413,板楼,306户,4栋,暂无信息,暂无信息,0.6至1元/平米/月,北京城建物业管理有限公司,无开发商
学院南路66号院,海淀白石桥,学院南路66号院,86688,塔板结合,182户,1栋,暂无信息,暂无信息,1.56元/平米/月,无物业管理服务,无开发公司
海洋局小区,海淀白石桥,大慧寺路8号院,117959,塔楼/板楼/塔板结合,459户,8栋,暂无信息,暂无信息,0.58至2.3元/平米/月,无物业管理服务,单位自建
汇福轩,海淀白石桥,高梁桥斜街11号院,90122,塔楼/板楼,428户,3栋,暂无信息,暂无信息,1.83至2元/平米/月,北京福地物业管理有限公司,北京阳光房地产综合开发公司
紫御府,海淀白石桥,"西外太平庄54号, 紫瑞嘉园",122484,板楼/塔板结合,171户,3栋,暂无信息,暂无信息,8元/平米/月,北京京悦物业管理有限公司,北京金地远景房地产开发有限公司
中关村南大街48号,海淀白石桥,中关村南大街48号,100634,板楼,60户,2栋,暂无信息,暂无信息,0.8至1.5元/平米/月,暂无信息,无开发商
中关村南大街34号,海淀白石桥,中关村南大街34号,69964,塔楼/板楼/塔板结合,973户,6栋,暂无信息,暂无信息,1至7.5元/平米/月,北京中科泰和物业管理有限公司,北京中关村科技发展(控股)股份有限公司
中关村南大街40号,海淀白石桥,白石桥路甲48号,97797,塔楼/塔板结合,528户,3栋,暂无信息,暂无信息,2至2.1元/平米/月,无物业管理服务,无开发商
中国银行宿舍,海淀白石桥,高梁桥斜街甲18号院,110162,塔楼/板楼,180户,5栋,暂无信息,暂无信息,2.27至3.3元/平米/月,新中物业管理（中国）有限公司,北京科管房地产开发有限公司
中关村南大街24号,海淀白石桥,中关村南大街24号,94254,板楼,72户,1栋,暂无信息,暂无信息,暂无信息,无物业管理服务,无开发商
金地华著,海淀白石桥,"北京海洋馆西200米, 极乐寺北街1号院",179718,板楼/塔板结合,238户,3栋,暂无信息,暂无信息,3至15.5元/平米/月,金地物业公司,北京同创金龙置业有限公司
学院南路72号院,海淀白石桥,学院南路72号院,99883,塔楼/板楼/塔板结合,300户,3栋,暂无信息,暂无信息,1.8元/平米/月,北京光大物业管理有限公司,无开发商
大柳树5号院,海淀白石桥,大柳树5号院,88965,板楼,172户,2栋,暂无信息,暂无信息,0.8元/平米/月,无物业管理服务,北京城建集团
国家气象局,海淀白石桥,"白石桥路46号, 中关村南大街46号",121617,板楼/塔板结合,2839户,39栋,暂无信息,暂无信息,1.1至1.8元/平米/月,无物业管理服务,无开发商
北京国际大厦,海淀白石桥,中关村南大街甲18号,0,塔楼,1680户,1栋,暂无信息,暂无信息,26元/平米/月,北京金都世纪物业管理有限责任公司,北京金都房地产实业有限公司
九龙商务中心,海淀白石桥,中关村南大街48号,0,塔楼/板楼,303户,4栋,暂无信息,暂无信息,20元/平米/月,北京城建楠迪物业管理有限责任公司,暂无信息
花园路10号院,海淀北太平庄,花园路10号院,76568,板楼,110户,2栋,暂无信息,暂无信息,0.6元/平米/月,单位自管物业, 嘉兴世茂新世纪置业有限公司
北三环中路67号院,海淀北太平庄,北三环中路67号院,85652,板楼,83户,3栋,暂无信息,暂无信息,0.6元/平米/月,暂无信息,中铁城建集团有限公司
北三环中路乙69号院,海淀北太平庄,北三环中路乙69号院,113875,塔板结合,94户,1栋,暂无信息,暂无信息,1.85元/平米/月,暂无信息, 陕西亿润经贸有限公司 
种子公司宿舍,海淀北太平庄,北太平庄15号,86783,板楼,187户,2栋,暂无信息,暂无信息,1.68元/平米/月,北京市燕海物业管理中心,北京住总集团
花园路18号院,海淀北太平庄,花园路18号院,93501,板楼/塔板结合,313户,3栋,暂无信息,暂无信息,1.8元/平米/月,单位自管物业,无开发商
黄亭子小区,海淀北太平庄,黄亭子小区,96772,塔楼/板楼,642户,8栋,暂无信息,暂无信息,0.85至2.6元/平米/月,单位自管物业,无开发商
花园路14号院,海淀北太平庄,花园路14号院,84548,板楼,238户,5栋,暂无信息,暂无信息,0.85元/平米/月,单位自管物业,无开发商
北太平庄路,海淀北太平庄,"北太平庄路29号, 北太平庄路35号",85625,塔楼/板楼/塔板结合,1042户,15栋,暂无信息,暂无信息,0.6至2.1元/平米/月,北京首开鸿城实业有限公司,无开发商
北太平庄路27号院,海淀北太平庄,北太平庄路27号院,84251,板楼,131户,3栋,暂无信息,暂无信息,0.8元/平米/月,城建物业,无开发商
花园路8号院,海淀北太平庄,花园路8号院,97329,塔楼,418户,5栋,暂无信息,暂无信息,1.38至1.85元/平米/月,单位自管物业,无开发商
庚坊国际,海淀北太平庄,花园路甲13号,102877,塔楼,667户,4栋,暂无信息,暂无信息,2.8元/平米/月,北京江岩物业管理有限公司,北京宏东房地产开发有限公司
北影小区,海淀北太平庄,北三环中路77号,93277,塔楼/板楼/塔板结合,2547户,25栋,暂无信息,暂无信息,0.85至1.85元/平米/月,北京中影星光物业管理有限公司,北京观远房地产开发公司
花园路5号院,海淀北太平庄,花园路5号院,82474,板楼,925户,16栋,暂无信息,暂无信息,0.5元/平米/月,单位自管物业,未知
花园路15号院,海淀北太平庄,花园路15号院,0,塔楼/板楼/塔板结合,217户,7栋,暂无信息,暂无信息,0.5元/平米/月,暂无信息, 苏州天地源木渎置业有限公司
西土城路2号院,海淀北太平庄,西土城路2号,103802,塔楼,108户,1栋,暂无信息,暂无信息,1.6元/平米/月,单位自管物业,无开发商
花园路11号院,海淀北太平庄,花园路11号院,0,板楼,36户,2栋,暂无信息,暂无信息,暂无信息,暂无信息,暂无信息
厂洼街17号院,海淀厂洼,厂洼街17号院,98083,板楼,112户,4栋,暂无信息,暂无信息,0.65元/平米/月,单位自管物业,无开发商
厂洼街1号院,海淀厂洼,厂洼街1号院,98322,板楼,276户,5栋,暂无信息,暂无信息,0.8元/平米/月,城市规划院物业管理处,无开发商
厂洼西街10号院,海淀厂洼,厂洼西街10号院,89779,板楼,594户,4栋,暂无信息,暂无信息,1.36至1.6元/平米/月,北京青东物业管理中心,北京长廓房地产开发有限公司
厂洼西街6号院,海淀厂洼,厂洼西街6号院,127554,塔板结合,512户,1栋,暂无信息,暂无信息,2.2元/平米/月,暂无信息,无开发商
厂洼街3号院,海淀厂洼,厂洼街3号院,95890,板楼,84户,1栋,暂无信息,暂无信息,0.8元/平米/月,单位自管物业,无开发商
西三环北路23号院,海淀厂洼,西三环北路23号院,96393,板楼,333户,4栋,暂无信息,暂无信息,1.51至1.6元/平米/月,五矿物业管理有限公司,五矿房地产有限公司
西三环北路27号院,海淀厂洼,西三环北路27号院,101816,板楼,87户,2栋,暂无信息,暂无信息,0.5至1.1元/平米/月,业主自筹物业,无开发商
厂洼街7号院,海淀厂洼,厂洼街7号院,99582,板楼,412户,5栋,暂无信息,暂无信息,2.1元/平米/月,北京青东物业管理中心,无开发商
厂洼小区,海淀厂洼,"厂洼小区, 厂洼北里",97778,塔楼/板楼/塔板结合,1937户,22栋,暂无信息,暂无信息,0.8至2.1元/平米/月,北控物业,无开发商
西三环北路19号院,海淀厂洼,西三环北路19号院,0,塔楼/板楼,1456户,17栋,暂无信息,暂无信息,1.23至5元/平米/月,暂无信息, 重庆桥达茂宸房地产开发有限公司
厂洼街2号院,海淀厂洼,厂洼街2号院,0,板楼,258户,7栋,暂无信息,暂无信息,1.6元/平米/月,单位自管物业,单位自建
厂洼街23号院,海淀厂洼,厂洼街23号院,105848,板楼,180户,2栋,暂无信息,暂无信息,1.96至2元/平米/月,北京时代宇宸物业管理有限公司,无开发商
厂洼西街甲2号院,海淀厂洼,厂洼西街甲2号院,0,板楼,228户,7栋,暂无信息,暂无信息,0.8元/平米/月,暂无信息,暂无信息
三金大厦,海淀厂洼,厂洼东街66号,0,板楼,60户,1栋,暂无信息,暂无信息,3元/平米/月,三金药业集团,暂无信息
厂洼西街甲1号院,海淀厂洼,"厂洼甲1号院, 厂洼西街甲1号",147292,板楼,114户,3栋,暂无信息,暂无信息,0.6元/平米/月,北京万嘉凯物业管理有限公司, 重庆汇东房地产开发有限公司
厂洼东一街厂洼3号院,海淀厂洼,厂洼东一街厂洼3号院,0,板楼,3户,1栋,暂无信息,暂无信息,1元/平米/月,北京城市亮点物业管理有限公司,江苏省城市规划设计研究院
英泰科技大厦,海淀厂洼,厂洼中街66号,0,未知类型,1户,1栋,暂无信息,暂无信息,暂无信息,暂无信息,暂无信息
安装宿舍,海淀定慧寺,五孔桥33号院,78691,塔楼/板楼,506户,5栋,暂无信息,暂无信息,1元/平米/月,单位自管物业,无开发商
北洼路46号院,海淀定慧寺,北洼路46号院,85710,板楼,96户,1栋,暂无信息,暂无信息,0.8元/平米/月,暂无信息,无
北洼路50号院,海淀定慧寺,北洼路50号院,86137,板楼,54户,1栋,暂无信息,暂无信息,暂无信息,北京利达汇通物业,北京华阳地产
